timestamp,BTC,ETH,USD1,SOL,WLD,XRP,ZEC,TAO,BNB,NEAR,SYN,TRX,TNSR,RESOLV,ENA,SUI,TRUMP,DOGE,SAGA,ID,AVAX,ADA,BICO,EIGEN,FET,XLM,EUR,STO,HMSTR,UTK,LTC,LINK,TON,PEPE,UNI,STRAX,AAVE,BEL,ONDO,PAXG,W,BFUSD,FIL,HOME,JTO,IO,ALICE,INJ,DEXE,AXS,HBAR,ZRO,DYM,APT,DASH,DOT,ICP,PENGU,RENDER,WLFI,PENDLE,BCH,SPK,VIC,EPIC,BIO,TIA,CHZ,ORDI,ARB,BROCCOLI714,NEIRO,WBTC,POL,XAI,JST,SEI,DYDX,ACE,BANANAS31
2026-01-23,89600.26,2956.41,1.0019,127.43,0.4682,1.9196,367.91,237.0,891.63,1.509,0.0541,0.2979,0.0607,0.1005,0.1753,1.4886,4.855,0.12477,0.0481,0.0668,12.13,0.3602,0.0393,0.334,0.2322,0.2122,1.1837,0.081,0.0002275,0.01258,68.07,12.22,1.533,5.03e-06,4.873,0.02039,157.08,0.1365,0.347,5007.31,0.0294,0.9992,1.313,0.0308,0.329,0.167,0.1751,4.582,3.032,2.936,0.10948,2.279,0.0598,1.554,67.59,1.926,3.476,0.00994,2.018,0.1722,2.021,595.7,0.022039,0.0857,0.556,0.0493,0.4537,0.05066,4.008,0.1768,0.0198,0.0001189,89405.68,0.1281,0.01486,0.04481,0.1068,0.17,0.237,0.004306
2026-01-24,89225.34,2953.22,1.0013,127.21,0.4715,1.9143,359.79,238.0,887.17,1.506,0.0528,0.2954,0.0622,0.1011,0.1741,1.4847,4.939,0.12423,0.05,0.0671,12.05,0.3583,0.039,0.335,0.2307,0.2115,1.1839,0.0821,0.0002271,0.01237,68.19,12.2,1.537,5.01e-06,4.855,0.02039,156.22,0.1372,0.3436,5069.89,0.0301,0.9993,1.315,0.02989,0.331,0.159,0.1714,4.539,3.144,2.634,0.10847,1.964,0.0601,1.546,63.29,1.93,3.471,0.009904,2.013,0.1785,2.01,593.6,0.023019,0.0851,0.572,0.0508,0.4593,0.05221,4.053,0.1763,0.01968,0.00012031,89081.06,0.126,0.01507,0.0456,0.1063,0.168,0.246,0.004251
2026-01-25,86670.36,2816.89,1.0006,118.85,0.4427,1.8356,329.39,224.4,866.02,1.436,0.0507,0.2957,0.058,0.0992,0.163,1.4003,4.765,0.11945,0.0461,0.0652,11.49,0.3391,0.0371,0.315,0.2179,0.2033,1.1869,0.0826,0.0002121,0.01183,67.3,11.52,1.506,4.71e-06,4.637,0.0195,147.96,0.1275,0.3226,5070.35,0.0281,0.9995,1.251,0.03003,0.309,0.147,0.1568,4.287,3.056,2.049,0.10326,1.899,0.0559,1.488,58.77,1.823,3.234,0.009195,1.872,0.1662,1.847,572.2,0.022225,0.0797,0.527,0.0443,0.4283,0.0498,3.774,0.1673,0.01812,0.00011086,86395.03,0.1186,0.01422,0.04397,0.1029,0.1591,0.228,0.004156
2026-01-26,88347.08,2930.35,1.0005,124.24,0.4592,1.9041,367.63,234.1,879.41,1.463,0.0525,0.2966,0.0595,0.1287,0.169,1.4438,4.807,0.12236,0.0483,0.066,11.72,0.3521,0.0383,0.325,0.2208,0.2074,1.1887,0.0857,0.0002799,0.01208,69.72,11.95,1.525,5.01e-06,4.711,0.01986,154.21,0.1335,0.3319,5058.04,0.0293,0.9994,1.269,0.03094,0.347,0.155,0.1619,4.438,3.066,2.497,0.10659,2.007,0.0586,1.551,59.93,1.875,3.34,0.009646,1.9,0.1596,1.933,578.7,0.02244,0.083,0.532,0.0449,0.4443,0.05469,3.922,0.1701,0.01834,0.00011491,88146.86,0.1192,0.01471,0.04699,0.1056,0.1662,0.246,0.004156
2026-01-27,89250.0,3026.77,1.0011,127.19,0.4652,1.9158,399.83,238.1,898.36,1.49,0.0523,0.2947,0.0598,0.1199,0.1747,1.4403,4.803,0.12619,0.0482,0.0659,12.14,0.3608,0.0387,0.337,0.2284,0.2085,1.2037,0.0924,0.0002329,0.01228,70.03,12.03,1.521,5.03e-06,4.8,0.01985,159.01,0.1326,0.3408,5192.99,0.029,0.9996,1.272,0.03088,0.37,0.157,0.1644,4.488,2.947,2.641,0.10819,1.999,0.0579,1.592,62.42,1.876,3.303,0.009976,1.867,0.1657,1.912,600.2,0.022807,0.0775,0.532,0.0455,0.454,0.05765,3.969,0.1717,0.01856,0.00011561,89056.6,0.1197,0.01463,0.04039,0.1068,0.1709,0.246,0.004327
2026-01-28,89299.99,3010.78,1.0006,125.35,0.5843,1.9111,371.06,238.2,902.91,1.489,0.0616,0.2954,0.0597,0.0905,0.1728,1.4074,4.757,0.125,0.048,0.0645,12.07,0.3583,0.0378,0.333,0.2327,0.2105,1.199,0.0893,0.0002219,0.0118,69.42,11.84,1.537,4.98e-06,4.82,0.01976,160.2,0.131,0.3463,5541.45,0.0292,0.9996,1.28,0.03162,0.426,0.164,0.1605,4.498,3.121,2.285,0.10712,1.993,0.0567,1.612,58.37,1.87,3.21,0.009995,1.967,0.1644,2.014,591.1,0.023698,0.0749,0.517,0.0437,0.4624,0.05635,3.915,0.1717,0.01852,0.00011446,89111.86,0.1184,0.01439,0.04478,0.1069,0.1712,0.241,0.004331
2026-01-29,84650.16,2822.59,1.001,117.82,0.4775,1.8076,353.49,221.1,868.69,1.375,0.064,0.295,0.054,0.0812,0.1573,1.3209,4.578,0.11728,0.0424,0.0614,11.04,0.3347,0.0362,0.301,0.2126,0.1987,1.1983,0.0899,0.000212,0.01087,66.24,11.13,1.456,4.73e-06,4.396,0.01899,147.26,0.1261,0.3151,5479.54,0.0265,0.9996,1.194,0.03073,0.3727,0.146,0.1518,4.078,2.964,2.279,0.10115,2.128,0.0529,1.494,54.62,1.736,3.102,0.009081,1.754,0.1576,1.924,554.1,0.021577,0.0662,0.483,0.0393,0.4108,0.04718,3.731,0.1584,0.01824,0.0001038,84552.62,0.1126,0.01351,0.04411,0.0996,0.1555,0.232,0.004061
2026-01-30,84260.49,2707.38,1.0009,117.59,0.4697,1.7352,340.66,215.4,858.81,1.323,0.1029,0.2942,0.0552,0.0807,0.1539,1.2736,4.463,0.11581,0.0423,0.0612,10.87,0.3208,0.0356,0.295,0.2066,0.1919,1.1865,0.087,0.0002125,0.01074,65.47,10.79,1.458,4.64e-06,4.276,0.0183,138.01,0.1264,0.3116,4924.45,0.0266,0.9993,1.176,0.03059,0.3423,0.142,0.1511,3.998,3.049,2.083,0.09876,1.898,0.0531,1.452,51.35,1.69,3.007,0.008861,1.68,0.154,1.756,553.2,0.024285,0.0688,0.475,0.0383,0.4069,0.04936,3.651,0.1553,0.0178,0.00010217,84122.1,0.1119,0.01333,0.04196,0.0956,0.1482,0.231,0.004072
2026-01-31,78741.09,2451.95,0.9997,105.58,0.4138,1.6472,303.07,198.0,781.38,1.206,0.1147,0.2866,0.0497,0.08,0.1387,1.1534,4.252,0.10426,0.0362,0.0562,10.12,0.2936,0.0305,0.262,0.1879,0.181,1.1824,0.0802,0.0001942,0.01025,59.53,9.99,1.352,4.15e-06,3.96,0.0164,129.05,0.1135,0.2878,4839.88,0.0232,0.9997,1.052,0.02955,0.3089,0.122,0.1299,3.618,2.614,1.818,0.09294,1.741,0.0474,1.275,44.33,1.547,2.733,0.007787,1.55,0.1327,1.599,507.5,0.020441,0.0625,0.417,0.0332,0.3721,0.04439,3.087,0.1402,0.01572,8.874e-05,78529.9,0.1038,0.01194,0.04162,0.0877,0.1345,0.211,0.003506
2026-02-01,76968.21,2270.15,0.9997,100.79,0.392,1.5908,305.98,188.6,758.54,1.173,0.0803,0.2847,0.0486,0.0793,0.1365,1.1015,4.139,0.10426,0.0343,0.055,9.91,0.2858,0.0294,0.25,0.1811,0.1751,1.1855,0.0778,0.0001871,0.01038,58.49,9.41,1.337,4.15e-06,3.837,0.0168,124.23,0.1105,0.2749,4754.4,0.0227,0.9999,1.035,0.02956,0.2833,0.123,0.1312,3.521,2.496,1.731,0.08855,1.702,0.046,1.236,43.91,1.495,2.623,0.007534,1.497,0.1298,1.56,516.2,0.020357,0.0615,0.408,0.0322,0.3586,0.04606,3.065,0.1352,0.01583,8.47e-05,76696.65,0.1027,0.01171,0.04166,0.0843,0.1311,0.202,0.003562
2026-02-02,78738.61,2347.02,1.0012,104.55,0.4111,1.6198,295.73,199.6,773.94,1.2,0.073,0.2835,0.0496,0.0848,0.1401,1.1493,4.27,0.10792,0.0359,0.0572,10.14,0.2991,0.03,0.253,0.1852,0.1787,1.1802,0.0767,0.0001893,0.01038,60.02,9.81,1.365,4.24e-06,3.925,0.01695,128.38,0.1139,0.2843,4794.36,0.0238,0.9996,1.083,0.02925,0.3028,0.125,0.1342,3.658,2.452,1.691,0.09324,1.794,0.0477,1.279,44.09,1.543,2.701,0.007807,1.589,0.1306,1.567,539.7,0.021796,0.0647,0.407,0.0327,0.3771,0.04621,3.099,0.1372,0.01617,8.794e-05,78520.58,0.1141,0.01206,0.0423,0.0886,0.1332,0.205,0.003731
2026-02-03,75770.21,2233.72,1.0013,97.89,0.4095,1.5791,270.7,193.4,754.78,1.176,0.072,0.2861,0.0487,0.0808,0.1373,1.1125,4.216,0.10602,0.0351,0.0562,9.93,0.2917,0.0298,0.249,0.1799,0.1758,1.1828,0.0686,0.0001873,0.01047,59.48,9.49,1.399,4.12e-06,3.86,0.01629,125.29,0.1125,0.2789,4962.85,0.0239,0.9994,1.068,0.02974,0.2932,0.12,0.1335,3.583,2.235,1.616,0.09071,1.789,0.0462,1.249,41.44,1.5,2.644,0.007417,1.549,0.1352,1.516,527.1,0.021551,0.063,0.378,0.0302,0.3681,0.04434,3.13,0.1305,0.01547,8.697e-05,75606.93,0.1083,0.01177,0.04103,0.0859,0.1303,0.199,0.003444
2026-02-04,73165.83,2148.26,1.0016,92.12,0.4081,1.512,251.84,187.7,697.27,1.16,0.0836,0.2833,0.0493,0.0805,0.1338,1.0844,4.143,0.10383,0.0349,0.0572,9.72,0.2864,0.0285,0.244,0.1782,0.1714,1.1825,0.0672,0.0001896,0.01039,58.89,9.25,1.391,4.2e-06,3.801,0.01614,123.75,0.1124,0.27,5030.9,0.0229,0.9994,1.05,0.02906,0.2862,0.119,0.1306,3.507,2.23,1.526,0.08946,1.762,0.0462,1.22,39.56,1.461,2.626,0.007312,1.507,0.1334,1.457,532.5,0.022407,0.0607,0.375,0.0299,0.3664,0.04439,3.094,0.1283,0.01485,8.585e-05,72962.98,0.1088,0.01155,0.04087,0.0845,0.1273,0.201,0.003542
2026-02-05,62909.86,1826.83,1.0011,78.35,0.346,1.2146,205.0,160.7,608.3,0.976,0.0679,0.2696,0.0425,0.0772,0.1141,0.8829,3.43,0.08849,0.0291,0.0482,8.32,0.2455,0.0252,0.2,0.1481,0.1471,1.179,0.0548,0.0001658,0.00908,50.79,7.92,1.26,3.43e-06,3.168,0.01387,100.97,0.0938,0.2251,4699.98,0.019,0.9998,0.883,0.02692,0.2377,0.1,0.1136,2.981,1.917,1.299,0.07813,1.468,0.0393,1.031,34.11,1.248,2.242,0.005979,1.253,0.1111,1.139,453.9,0.019092,0.0527,0.316,0.0247,0.3091,0.03831,2.499,0.1077,0.01293,7.163e-05,62777.53,0.0917,0.00992,0.0393,0.0724,0.106,0.167,0.0031
2026-02-06,70580.26,2063.38,1.0009,87.46,0.4054,1.4698,240.61,173.7,657.21,1.087,0.0619,0.2741,0.0466,0.0773,0.1272,1.015,3.508,0.09848,0.0334,0.0532,9.28,0.2762,0.0269,0.224,0.1691,0.1642,1.1797,0.0569,0.0001824,0.01009,55.02,8.88,1.397,3.92e-06,3.552,0.01499,114.02,0.1048,0.2582,4942.27,0.0209,0.9999,0.977,0.02861,0.2598,0.112,0.1247,3.289,2.227,1.375,0.09129,1.614,0.0436,1.139,37.78,1.368,2.506,0.006724,1.432,0.1077,1.239,523.2,0.021722,0.0585,0.322,0.0273,0.3434,0.04171,2.907,0.1203,0.01384,8.112e-05,70395.13,0.0967,0.01094,0.0406,0.0793,0.1161,0.187,0.003217
2026-02-07,69289.38,2087.08,1.001,87.59,0.3971,1.4231,240.45,167.4,647.0,1.075,0.06,0.2782,0.0455,0.0863,0.1264,1.0051,3.429,0.09823,0.033,0.0536,9.23,0.2721,0.0269,0.217,0.1654,0.1619,1.1788,0.061,0.000177,0.01003,55.19,8.91,1.423,3.87e-06,3.539,0.01521,113.97,0.1026,0.2625,4992.63,0.0206,1.0001,0.976,0.02804,0.2592,0.109,0.1231,3.283,2.187,1.327,0.09001,1.689,0.0428,1.112,36.85,1.372,2.496,0.006621,1.378,0.1018,1.215,525.1,0.022075,0.0579,0.317,0.0273,0.3429,0.04291,2.905,0.12,0.01417,7.912e-05,69161.06,0.0975,0.01072,0.0416,0.0769,0.112,0.186,0.003929
2026-02-08,70330.38,2089.74,1.0008,86.99,0.3891,1.4308,239.91,163.2,639.93,1.038,0.0564,0.2778,0.0438,0.0665,0.1202,0.9723,3.358,0.09663,0.0312,0.051,9.08,0.2701,0.0255,0.207,0.1626,0.1615,1.1816,0.056,0.00017,0.00969,54.53,8.83,1.4,3.78e-06,3.468,0.01511,112.52,0.0987,0.2579,5043.44,0.0195,0.9998,0.934,0.02848,0.2538,0.104,0.1183,3.192,2.085,1.264,0.09126,1.722,0.0419,1.068,37.17,1.337,2.432,0.006475,1.349,0.1048,1.166,527.0,0.02202,0.0554,0.305,0.0262,0.3316,0.04126,2.81,0.1165,0.01342,7.68e-05,70166.09,0.0954,0.01028,0.04223,0.0761,0.1083,0.178,0.004176
2026-02-09,70138.0,2105.02,1.0005,86.77,0.3885,1.437,240.34,159.2,636.39,1.03,0.055,0.2791,0.0441,0.065,0.1204,0.9627,3.363,0.09611,0.0314,0.0506,9.06,0.2699,0.0261,0.204,0.1611,0.1596,1.1906,0.0546,0.0001763,0.00975,54.45,8.83,1.359,3.81e-06,3.493,0.01531,112.7,0.0996,0.2506,5036.85,0.0197,0.9999,0.938,0.02883,0.249,0.104,0.1158,3.153,2.087,1.481,0.0921,1.839,0.0415,1.042,36.53,1.32,2.424,0.006371,1.355,0.1093,1.132,533.0,0.022621,0.056,0.323,0.0265,0.33,0.04016,2.788,0.1132,0.01332,7.632e-05,70010.79,0.0944,0.01015,0.04341,0.0747,0.1059,0.175,0.004464
2026-02-10,68841.29,2022.67,1.0002,82.99,0.379,1.3999,233.91,154.5,619.85,0.993,0.0508,0.2782,0.0426,0.0604,0.1145,0.9302,3.238,0.09277,0.0299,0.0491,8.76,0.262,0.025,0.198,0.1568,0.1585,1.189,0.0544,0.0001721,0.00953,53.38,8.57,1.338,3.64e-06,3.36,0.01515,109.44,0.0982,0.2476,5044.3,0.0188,0.9998,0.902,0.02825,0.2428,0.102,0.1132,3.044,2.044,1.574,0.09075,1.803,0.0391,0.989,35.23,1.283,2.401,0.006142,1.3,0.1071,1.134,524.3,0.021727,0.0555,0.297,0.0252,0.3166,0.03974,2.727,0.11,0.01273,7.24e-05,68679.69,0.0911,0.00998,0.0426,0.0721,0.1001,0.169,0.00432
2026-02-11,67082.52,1941.18,1.0004,79.3,0.368,1.3697,240.43,145.9,608.11,0.962,0.0494,0.2784,0.0526,0.0638,0.1115,0.8942,3.22,0.09112,0.032,0.0493,8.63,0.2559,0.0244,0.197,0.1543,0.1547,1.188,0.0526,0.0001742,0.00947,52.32,8.33,1.315,3.57e-06,3.369,0.0151,107.54,0.0982,0.2413,5073.02,0.019,0.9999,0.879,0.02748,0.2426,0.101,0.1101,3.007,2.089,1.547,0.08911,2.121,0.0537,0.924,33.91,1.256,2.337,0.00603,1.274,0.1025,1.101,516.2,0.021974,0.0554,0.291,0.0244,0.3072,0.03883,2.703,0.1083,0.01304,7.072e-05,66972.32,0.0889,0.01017,0.04181,0.0708,0.1002,0.175,0.004453
2026-02-12,66272.17,1947.85,1.0002,78.4,0.3818,1.3635,233.07,155.8,614.29,0.964,0.0473,0.28,0.0564,0.0632,0.1192,0.9224,3.288,0.093,0.0323,0.053,8.9,0.2643,0.0249,0.204,0.1595,0.1563,1.1876,0.0543,0.0001768,0.00971,53.15,8.41,1.391,3.71e-06,3.247,0.01536,114.98,0.0993,0.2513,4928.02,0.0197,0.9998,0.914,0.02805,0.2604,0.101,0.1119,3.047,2.188,1.417,0.0932,1.943,0.0483,0.924,34.37,1.283,2.352,0.006307,1.314,0.1065,1.143,503.0,0.022718,0.054,0.293,0.0243,0.3221,0.04008,2.791,0.1117,0.01343,7.351e-05,66153.34,0.0962,0.01031,0.0404,0.0749,0.1033,0.165,0.00438
2026-02-13,68853.96,2048.72,0.9999,84.33,0.3955,1.4071,267.31,178.5,618.94,1.024,0.0483,0.2823,0.0557,0.0616,0.1209,0.9612,3.418,0.09667,0.0333,0.0544,9.14,0.2728,0.0251,0.209,0.1649,0.1646,1.1869,0.0553,0.0001792,0.01007,55.03,8.77,1.455,3.78e-06,3.398,0.01615,118.88,0.1016,0.2634,5045.26,0.0208,0.9996,0.958,0.02737,0.268,0.104,0.1146,3.105,2.355,1.41,0.09883,1.874,0.0471,0.941,37.04,1.33,2.397,0.006638,1.374,0.1043,1.183,563.9,0.022973,0.0535,0.297,0.0251,0.3364,0.04192,2.852,0.1155,0.01381,7.429e-05,68719.73,0.1005,0.01042,0.04114,0.0758,0.107,0.168,0.004481
2026-02-14,69822.95,2086.59,1.0,88.06,0.4273,1.5094,323.52,191.0,632.77,1.086,0.0495,0.2826,0.0562,0.0629,0.1285,1.0293,3.587,0.11104,0.0339,0.0556,9.59,0.295,0.0257,0.219,0.1811,0.1744,1.1848,0.0575,0.0001869,0.01036,55.99,9.09,1.499,4.83e-06,3.629,0.01679,128.27,0.1045,0.2944,5023.84,0.0214,0.9996,1.015,0.02761,0.2871,0.114,0.1181,3.275,2.436,1.509,0.10389,1.872,0.0476,0.987,40.15,1.421,2.548,0.007867,1.511,0.1075,1.295,562.9,0.022833,0.054,0.306,0.0262,0.3599,0.04295,2.964,0.1205,0.01529,8.332e-05,69648.87,0.1094,0.01082,0.04163,0.0782,0.1133,0.17,0.004932
2026-02-15,68832.58,1966.58,0.9999,86.16,0.4043,1.4753,297.77,184.7,615.16,1.056,0.049,0.2805,0.0507,0.0613,0.1216,0.9742,3.422,0.10269,0.0358,0.0526,9.29,0.2818,0.0243,0.209,0.1737,0.1702,1.1865,0.0553,0.0001796,0.00991,55.08,8.79,1.471,4.42e-06,3.471,0.01604,125.81,0.1,0.2757,5024.9,0.0203,0.9997,0.963,0.02779,0.2696,0.107,0.1121,3.145,2.367,1.405,0.10033,1.748,0.0454,0.934,37.58,1.357,2.415,0.00705,1.433,0.1014,1.254,553.5,0.021861,0.053,0.298,0.0241,0.3396,0.04004,2.778,0.1146,0.0143,7.6e-05,68659.19,0.1081,0.0107,0.04124,0.0755,0.1077,0.168,0.00494
2026-02-16,68892.43,1998.33,0.9994,86.45,0.404,1.4876,294.13,198.9,627.19,1.058,0.0511,0.2846,0.0554,0.0619,0.1231,0.9926,3.382,0.10102,0.0346,0.0527,9.26,0.2858,0.0244,0.213,0.1731,0.1698,1.1852,0.0557,0.0001822,0.01011,55.13,8.94,1.449,4.47e-06,3.601,0.01612,127.04,0.1037,0.2785,4998.59,0.0206,0.9996,0.978,0.02794,0.2715,0.108,0.1146,3.167,2.349,1.373,0.10168,1.715,0.0478,0.929,38.13,1.376,2.419,0.007297,1.452,0.1006,1.25,569.2,0.021379,0.0503,0.299,0.0247,0.3458,0.04176,2.819,0.1153,0.01505,7.795e-05,68734.32,0.1083,0.01067,0.04316,0.0764,0.1092,0.172,0.004809
2026-02-17,67503.52,1991.66,1.0002,85.08,0.3973,1.4743,296.38,191.8,617.74,1.044,0.0519,0.2821,0.0539,0.0626,0.1205,0.9681,3.454,0.10066,0.0346,0.051,9.14,0.2811,0.0239,0.207,0.171,0.1657,1.1851,0.056,0.0001798,0.00978,53.96,8.82,1.426,4.39e-06,3.524,0.01582,126.59,0.0993,0.2746,4866.71,0.0205,0.9994,0.96,0.02768,0.3334,0.112,0.1135,3.101,2.395,1.37,0.10209,1.586,0.0463,0.917,37.34,1.347,2.381,0.007141,1.447,0.1082,1.218,563.4,0.021044,0.0517,0.3,0.0242,0.3409,0.04067,2.783,0.1128,0.01452,7.61e-05,67378.18,0.1084,0.01057,0.04255,0.0743,0.1074,0.168,0.004458
2026-02-18,66461.0,1955.91,1.0003,81.61,0.3792,1.4219,264.62,183.5,604.8,1.017,0.0479,0.2788,0.0533,0.0603,0.115,0.9303,3.381,0.09855,0.0325,0.0492,8.86,0.2735,0.0227,0.198,0.164,0.1613,1.1788,0.0535,0.0001755,0.00929,53.32,8.6,1.414,4.24e-06,3.403,0.01542,122.98,0.0945,0.2647,4979.96,0.0197,0.9992,0.927,0.02753,0.3017,0.112,0.107,2.984,2.276,1.295,0.09911,1.498,0.0442,0.879,35.54,1.311,2.238,0.006771,1.418,0.1168,1.194,558.0,0.021128,0.0489,0.287,0.0237,0.3264,0.03954,2.648,0.1077,0.01369,7.265e-05,66216.45,0.1079,0.01004,0.04249,0.0727,0.1015,0.17,0.004504
2026-02-19,67003.73,1949.08,0.9997,82.5,0.3747,1.4068,262.17,177.0,607.83,1.007,0.0475,0.2849,0.0492,0.0621,0.1109,0.9284,3.42,0.09837,0.0318,0.0488,8.91,0.2729,0.0224,0.193,0.1629,0.1591,1.177,0.0548,0.0001783,0.0089,52.7,8.58,1.366,4.23e-06,3.391,0.016,124.84,0.0968,0.262,4997.71,0.0193,0.9992,0.915,0.02721,0.2835,0.109,0.1052,3.285,2.307,1.272,0.09765,1.509,0.0426,0.866,34.57,1.287,2.18,0.006634,1.401,0.1161,1.192,560.4,0.021043,0.0489,0.286,0.0225,0.32,0.03855,2.589,0.098,0.01392,7.249e-05,66762.96,0.1049,0.0099,0.04222,0.0704,0.0981,0.159,0.004452
2026-02-20,68020.01,1968.88,0.9997,84.67,0.3909,1.4292,258.97,180.5,625.91,1.054,0.0497,0.2854,0.0503,0.0656,0.1113,0.9541,3.572,0.10011,0.032,0.0487,9.17,0.2849,0.0228,0.198,0.1679,0.1627,1.1788,0.0556,0.000181,0.00907,55.19,8.95,1.331,4.26e-06,3.492,0.01592,115.94,0.0955,0.2676,5116.08,0.02,0.9989,0.958,0.02845,0.3151,0.114,0.1083,3.447,2.361,1.344,0.09975,1.676,0.0425,0.883,35.2,1.341,2.185,0.006917,1.506,0.1211,1.22,562.4,0.021235,0.0493,0.292,0.032,0.3314,0.03555,2.627,0.097,0.01397,7.516e-05,67808.27,0.1061,0.01001,0.04356,0.0716,0.0998,0.16,0.004867
2026-02-21,67975.93,1973.35,0.9994,85.17,0.3873,1.4304,259.92,182.0,625.61,1.059,0.0483,0.289,0.0486,0.0654,0.108,0.9496,3.469,0.09841,0.0314,0.0479,9.12,0.28,0.0224,0.192,0.1647,0.161,1.1784,0.0558,0.0001766,0.00889,54.9,8.87,1.343,4.16e-06,3.609,0.01579,121.49,0.0934,0.2672,5141.88,0.0198,0.9991,0.97,0.03002,0.3079,0.123,0.1079,3.779,2.409,1.34,0.09976,1.708,0.0407,0.886,33.98,1.36,2.199,0.006819,1.461,0.1205,1.221,564.1,0.020552,0.0484,0.287,0.0286,0.3329,0.03587,2.634,0.0983,0.01388,7.297e-05,67818.97,0.1103,0.00983,0.04286,0.0705,0.0995,0.159,0.004499
2026-02-22,67643.4,1957.82,0.9995,82.79,0.3839,1.3932,244.64,173.3,614.8,1.022,0.0493,0.2906,0.047,0.0648,0.1,0.9254,3.394,0.09558,0.0308,0.0461,8.87,0.2717,0.0215,0.18,0.1596,0.155,1.1833,0.0605,0.0001743,0.00835,53.48,8.69,1.344,4.06e-06,3.491,0.01516,117.95,0.1147,0.2625,5186.69,0.0189,0.9989,0.93,0.02962,0.302,0.112,0.1052,3.511,2.583,1.308,0.09826,1.613,0.0402,0.841,33.15,1.313,2.155,0.006577,1.417,0.1146,1.201,570.7,0.020842,0.0469,0.283,0.0266,0.3123,0.03485,2.505,0.0946,0.01333,6.979e-05,67473.28,0.1068,0.00967,0.04298,0.0689,0.0953,0.155,0.004656
2026-02-23,64656.02,1856.3,0.9994,77.9,0.3729,1.3518,237.56,170.0,596.41,0.981,0.0462,0.2816,0.0473,0.0656,0.0985,0.8798,3.308,0.09266,0.0293,0.0434,8.36,0.2623,0.0209,0.185,0.1539,0.1514,1.1793,0.0566,0.0001582,0.00794,51.35,8.26,1.343,3.97e-06,3.349,0.01439,114.62,0.1014,0.2487,5254.81,0.0183,0.9993,0.891,0.03015,0.2776,0.11,0.1004,3.321,2.891,1.231,0.09494,1.491,0.0385,0.811,31.95,1.265,2.087,0.006319,1.377,0.1098,1.187,495.8,0.019983,0.0449,0.276,0.0255,0.2997,0.0339,2.324,0.0936,0.01256,6.737e-05,64492.25,0.1067,0.00924,0.04533,0.0667,0.0892,0.149,0.004772
2026-02-24,64058.15,1851.94,0.9997,78.99,0.3759,1.3482,242.78,167.1,583.6,0.967,0.0465,0.2837,0.0483,0.0659,0.0979,0.8597,3.364,0.09137,0.0289,0.043,8.29,0.2587,0.0205,0.191,0.1528,0.1496,1.1771,0.0556,0.0001641,0.00801,51.15,8.19,1.292,3.95e-06,3.337,0.01432,114.39,0.095,0.2464,5164.9,0.0187,0.9998,0.88,0.02917,0.2788,0.109,0.1014,3.127,3.268,1.258,0.09503,1.526,0.0381,0.824,32.35,1.238,2.117,0.006445,1.357,0.1114,1.191,484.8,0.02021,0.0445,0.268,0.0247,0.2999,0.03331,2.366,0.0921,0.01254,6.631e-05,63863.87,0.1126,0.00913,0.046,0.0659,0.0921,0.148,0.004534
2026-02-25,67988.04,2057.48,0.9996,88.06,0.413,1.4339,244.21,179.7,629.42,1.172,0.0493,0.2853,0.0489,0.0632,0.1094,0.9688,3.529,0.10095,0.0313,0.0456,9.51,0.2971,0.0215,0.198,0.1677,0.1627,1.1811,0.0583,0.0001701,0.00884,56.76,9.27,1.283,4.14e-06,4.055,0.01503,119.15,0.1018,0.2757,5175.31,0.0198,0.9991,1.062,0.02962,0.2946,0.117,0.1042,3.255,3.588,1.388,0.10184,1.524,0.0394,1.005,34.81,1.663,2.432,0.007238,1.489,0.1162,1.284,492.9,0.02104,0.0469,0.279,0.0252,0.3517,0.03536,2.567,0.1008,0.0134,7.255e-05,67812.57,0.1141,0.00976,0.04455,0.0712,0.1013,0.153,0.004601
2026-02-26,67485.18,2027.68,0.9999,85.91,0.3995,1.4027,238.96,184.6,625.74,1.127,0.0496,0.2857,0.0469,0.0627,0.1052,0.9375,3.468,0.09701,0.0305,0.0447,9.31,0.287,0.0207,0.194,0.1619,0.1622,1.1797,0.062,0.0001607,0.0085,55.62,9.09,1.295,3.83e-06,3.879,0.0147,114.55,0.0986,0.266,5195.26,0.0192,0.9994,1.026,0.02912,0.28,0.115,0.1046,3.195,3.311,1.359,0.10261,1.596,0.0384,0.965,34.17,1.609,2.43,0.006949,1.437,0.1156,1.302,478.4,0.020839,0.0459,0.274,0.0229,0.3379,0.03205,2.448,0.1001,0.01297,7.097e-05,67312.69,0.1105,0.00949,0.04745,0.0704,0.0979,0.151,0.004823
